"cty","dist","vil","vil.pay"
"雲林縣","古坑鄉","湳仔村",59.9
"雲林縣","古坑鄉","水碓村",63.8
"雲林縣","古坑鄉","田心村",72
"雲林縣","古坑鄉","高林村",62.5
"雲林縣","古坑鄉","荷苞村",71
"雲林縣","古坑鄉","東和村",71.5
"雲林縣","古坑鄉","新庄村",65.2
"雲林縣","古坑鄉","棋盤村",62.6
"雲林縣","古坑鄉","麻園村",61.1
"雲林縣","古坑鄉","崁腳村",61.7
"雲林縣","古坑鄉","華山村",60
"雲林縣","古坑鄉","華南村",70.6
"雲林縣","古坑鄉","桂林村",61.2
"雲林縣","古坑鄉","樟湖村",68.2
"雲林縣","古坑鄉","草嶺村",57.9
"雲林縣","大埤鄉","北和村",67.3
"雲林縣","大埤鄉","南和村",68.8
"雲林縣","大埤鄉","大德村",65.4
"雲林縣","大埤鄉","松竹村",59.4
"雲林縣","大埤鄉","尚義村",59.3
"雲林縣","大埤鄉","嘉興村",63.2
"雲林縣","大埤鄉","豐田村",65.4
"雲林縣","大埤鄉","三結村",60.3
"雲林縣","大埤鄉","吉田村",58.7
"雲林縣","大埤鄉","豐岡村",65.1
"雲林縣","大埤鄉","聯美村",59.8
"雲林縣","大埤鄉","怡然村",79.7
"雲林縣","大埤鄉","北鎮村",64.5
"雲林縣","大埤鄉","興安村",68.2
"雲林縣","大埤鄉","西鎮村",68.4
"雲林縣","莿桐鄉","莿桐村",69.3
"雲林縣","莿桐鄉","甘厝村",56.1
"雲林縣","莿桐鄉","甘西村",62.5
"雲林縣","莿桐鄉","興桐村",61.5
"雲林縣","莿桐鄉","義和村",70.9
"雲林縣","莿桐鄉","埔子村",64
"雲林縣","莿桐鄉","大美村",72.4
"雲林縣","莿桐鄉","埔尾村",60.1
"雲林縣","莿桐鄉","饒平村",62.1
"雲林縣","莿桐鄉","興貴村",59.9
"雲林縣","莿桐鄉","四合村",64.7
"雲林縣","莿桐鄉","麻園村",59.6
"雲林縣","莿桐鄉","五華村",52.3
"雲林縣","莿桐鄉","六合村",57.9
"雲林縣","林內鄉","林南村",63.7
"雲林縣","林內鄉","林中村",65
"雲林縣","林內鄉","林北村",60.9
"雲林縣","林內鄉","坪頂村",59.5
"雲林縣","林內鄉","林茂村",66.6
"雲林縣","林內鄉","湖本村",53.8
"雲林縣","林內鄉","九芎村",57.6
"雲林縣","林內鄉","烏塗村",59
"雲林縣","林內鄉","烏麻村",57.9
"雲林縣","林內鄉","重興村",59.6
"雲林縣","二崙鄉","崙東村",74.5
"雲林縣","二崙鄉","崙西村",72.1
"雲林縣","二崙鄉","來惠村",62.6
"雲林縣","二崙鄉","三和村",67
"雲林縣","二崙鄉","湳仔村",67.1
"雲林縣","二崙鄉","田尾村",68.2
"雲林縣","二崙鄉","港後村",71.7
"雲林縣","二崙鄉","庄西村",57.4
"雲林縣","二崙鄉","大義村",68.1
"雲林縣","二崙鄉","大庄村",68.1
"雲林縣","二崙鄉","復興村",61.3
"雲林縣","二崙鄉","油車村",69.3
"雲林縣","二崙鄉","大同村",68.2
"雲林縣","二崙鄉","大華村",78.7
"雲林縣","二崙鄉","義庄村",57.8
"雲林縣","二崙鄉","楊賢村",66.3
"雲林縣","二崙鄉","定安村",61.4
"雲林縣","二崙鄉","永定村",69.6
"雲林縣","崙背鄉","東明村",72.9
"雲林縣","崙背鄉","西榮村",67.8
"雲林縣","崙背鄉","南陽村",74.6
"雲林縣","崙背鄉","崙前村",73.2
"雲林縣","崙背鄉","羅厝村",68.4
"雲林縣","崙背鄉","港尾村",71.4
"雲林縣","崙背鄉","阿勸村",65.6
"雲林縣","崙背鄉","五魁村",67.2
"雲林縣","崙背鄉","大有村",66.1
"雲林縣","崙背鄉","豐榮村",67.8
"雲林縣","崙背鄉","舊庄村",64.1
"雲林縣","崙背鄉","草湖村",58.1
"雲林縣","崙背鄉","水尾村",59.2
"雲林縣","崙背鄉","枋南村",65.1
"雲林縣","麥寮鄉","麥豐村",79.1
"雲林縣","麥寮鄉","麥津村",76.2
"雲林縣","麥寮鄉","瓦<ed><U+00AE><U+00B0><ed><U+00BD><U+0095>村",73.7
"雲林縣","麥寮鄉","崙後村",73.1
"雲林縣","麥寮鄉","興華村",68.9
"雲林縣","麥寮鄉","後安村",70.6
"雲林縣","麥寮鄉","海豐村",68.4
"雲林縣","麥寮鄉","三盛村",75.9
"雲林縣","麥寮鄉","新吉村",62.6
"雲林縣","麥寮鄉","橋頭村",72.3
"雲林縣","麥寮鄉","施厝村",77.4
"雲林縣","麥寮鄉","雷厝村",65
"雲林縣","東勢鄉","東北村",70.1
"雲林縣","東勢鄉","東南村",75.6
"雲林縣","東勢鄉","嘉隆村",73.7
"雲林縣","東勢鄉","月眉村",67.2
"雲林縣","東勢鄉","復興村",64.8
"雲林縣","東勢鄉","昌南村",67.4
"雲林縣","東勢鄉","安南村",60.9
"雲林縣","東勢鄉","新坤村",58.6
"雲林縣","東勢鄉","四美村",62.4
"雲林縣","東勢鄉","龍潭村",62.3
"雲林縣","東勢鄉","程海村",60.4
"雲林縣","東勢鄉","同安村",59.5
"雲林縣","褒忠鄉","中民村",72.9
"雲林縣","褒忠鄉","埔姜村",66.1
"雲林縣","褒忠鄉","中勝村",76.8
"雲林縣","褒忠鄉","馬鳴村",74.6
"雲林縣","褒忠鄉","新湖村",67.3
"雲林縣","褒忠鄉","有才村",60.4
"雲林縣","褒忠鄉","田洋村",57.6
"雲林縣","褒忠鄉","龍岩村",57
"雲林縣","褒忠鄉","潮厝村",67.2
"雲林縣","臺西鄉","臺西村",72.4
"雲林縣","臺西鄉","海北村",67.7
"雲林縣","臺西鄉","海口村",68.9
"雲林縣","臺西鄉","海南村",66.9
"雲林縣","臺西鄉","光華村",61.5
"雲林縣","臺西鄉","山寮村",62
"雲林縣","臺西鄉","五榔村",70.1
"雲林縣","臺西鄉","泉州村",65.3
"雲林縣","臺西鄉","牛厝村",61.1
"雲林縣","臺西鄉","溪頂村",64.4
"雲林縣","臺西鄉","永豐村",64.1
"雲林縣","臺西鄉","富琦村",63.1
"雲林縣","臺西鄉","和豐村",67.1
"雲林縣","臺西鄉","蚊港村",64
"雲林縣","臺西鄉","五港村",63.9
"雲林縣","元長鄉","長南村",70.9
"雲林縣","元長鄉","長北村",59
"雲林縣","元長鄉","子茂村",67.8
"雲林縣","元長鄉","後湖村",66.8
"雲林縣","元長鄉","山內村",62.9
"雲林縣","元長鄉","合和村",60.5
"雲林縣","元長鄉","五塊村",65.7
"雲林縣","元長鄉","潭西村",57.5
"雲林縣","元長鄉","潭東村",54.6
"雲林縣","元長鄉","客厝村",61
"雲林縣","元長鄉","卓運村",65.8
"雲林縣","元長鄉","頂寮村",61.9
"雲林縣","元長鄉","下寮村",65.5
"雲林縣","元長鄉","龍岩村",63.8
"雲林縣","元長鄉","西莊村",60.5
"雲林縣","元長鄉","鹿北村",61.8
"雲林縣","元長鄉","鹿南村",55.8
"雲林縣","元長鄉","瓦<ed><U+00AE><U+00B0><ed><U+00BD><U+0095>村",61.9
"雲林縣","元長鄉","內寮村",71.8
"雲林縣","元長鄉","崙仔村",64.1
"雲林縣","元長鄉","新吉村",65.2
"雲林縣","四湖鄉","四湖村",72.7
"雲林縣","四湖鄉","湖西村",71.2
"雲林縣","四湖鄉","新庄村",71.1
"雲林縣","四湖鄉","蔡厝村",67.6
"雲林縣","四湖鄉","湖寮村",68.7
"雲林縣","四湖鄉","鹿場村",60.4
"雲林縣","四湖鄉","施湖村",62.4
"雲林縣","四湖鄉","羊調村",65.4
"雲林縣","四湖鄉","溪底村",63.5
"雲林縣","四湖鄉","溪尾村",68.3
"雲林縣","四湖鄉","崙南村",57.1
"雲林縣","四湖鄉","崙北村",63.9
"雲林縣","四湖鄉","內湖村",63.8
"雲林縣","四湖鄉","<ed><U+00AE><U+00BF><ed><U+00BF><U+0080>子村",59.5
"雲林縣","四湖鄉","廣溝村",60.4
"雲林縣","四湖鄉","飛沙村",66.1
"雲林縣","四湖鄉","三姓村",57.5
"雲林縣","四湖鄉","林東村",66.3
"雲林縣","四湖鄉","林厝村",63
"雲林縣","四湖鄉","飛東村",58.1
"雲林縣","四湖鄉","<ed><U+00AE><U+00BF><ed><U+00BF><U+0080>東村",60.8
"雲林縣","口湖鄉","下崙村",55.6
"雲林縣","口湖鄉","崙中村",62.7
"雲林縣","口湖鄉","崙東村",58.7
"雲林縣","口湖鄉","青蚶村",53.4
"雲林縣","口湖鄉","梧北村",56.9
"雲林縣","口湖鄉","梧南村",59.9
"雲林縣","口湖鄉","水井村",51.7
"雲林縣","口湖鄉","湖口村",57
"雲林縣","口湖鄉","後厝村",57.1
"雲林縣","口湖鄉","過港村",57.5
"雲林縣","口湖鄉","埔北村",56.7
"雲林縣","口湖鄉","埔南村",69.4
"雲林縣","口湖鄉","謝厝村",51.6
"雲林縣","口湖鄉","頂湖村",68.5
"雲林縣","口湖鄉","口湖村",61.7
"雲林縣","口湖鄉","湖東村",65.3
"雲林縣","口湖鄉","蚵寮村",59.1
"雲林縣","口湖鄉","港西村",60.9
"雲林縣","口湖鄉","港東村",55
"雲林縣","口湖鄉","臺子村",52.3
"雲林縣","口湖鄉","成龍村",65.7
"雲林縣","水林鄉","水北村",69.5
"雲林縣","水林鄉","水南村",66.7
"雲林縣","水林鄉","海埔村",61.6
"雲林縣","水林鄉","後寮村",63.2
"雲林縣","水林鄉","春埔村",64.2
"雲林縣","水林鄉","西井村",57.5
"雲林縣","水林鄉","灣西村",64.2
"雲林縣","水林鄉","灣東村",67.8
"雲林縣","水林鄉","蘇秦村",73.2
"雲林縣","水林鄉","車港村",67.5
"雲林縣","水林鄉","萬興村",56
"雲林縣","水林鄉","尖山村",61.8
"雲林縣","水林鄉","大山村",60.3
"雲林縣","水林鄉","大溝村",65
"雲林縣","水林鄉","順興村",59.5
"雲林縣","水林鄉","山腳村",58.5
"雲林縣","水林鄉","蕃薯村",53.2
"雲林縣","水林鄉","松北村",75.8
"雲林縣","水林鄉","松中村",56.9
"雲林縣","水林鄉","松西村",61.5
"雲林縣","水林鄉","<ed><U+00A1><U+008D><ed><U+00B0><U+00A4>埔村",57.5
"雲林縣","水林鄉","<ed><U+00AE><U+00AD><ed><U+00B5><U+00AF>底村",63.2
"雲林縣","水林鄉","土厝村",60.4
"雲林縣","水林鄉","溪墘村",54.9
"嘉義縣","朴子市","安福里",77.5
"嘉義縣","朴子市","平和里",87.5
"嘉義縣","朴子市","內厝里",78.1
"嘉義縣","朴子市","開元里",78.9
"嘉義縣","朴子市","順天里",80
"嘉義縣","朴子市","中正里",69.5
"嘉義縣","朴子市","博厚里",77.4
"嘉義縣","朴子市","文化里",76.2
"嘉義縣","朴子市","永和里",65.1
"嘉義縣","朴子市","竹圍里",79.9
"嘉義縣","朴子市","新寮里",55.6
"嘉義縣","朴子市","<U+53CC>溪里",65.7
"嘉義縣","朴子市","溪口里",55.5
"嘉義縣","朴子市","德興里",66
"嘉義縣","朴子市","仁和里",128.9
"嘉義縣","朴子市","大鄉里",71.9
"嘉義縣","朴子市","大葛里",90.2
"嘉義縣","朴子市","佳禾里",56.2
"嘉義縣","朴子市","竹村里",70.3
"嘉義縣","朴子市","崁前里",62
"嘉義縣","朴子市","崁後里",60.8
"嘉義縣","朴子市","順安里",43
"嘉義縣","朴子市","德家里",55.3
"嘉義縣","朴子市","新庄里",60.9
"嘉義縣","朴子市","松華里",62.3
"嘉義縣","朴子市","梅華里",60.8
"嘉義縣","朴子市","南竹里",60.6
"嘉義縣","布袋鎮","岱江里",55.8
"嘉義縣","布袋鎮","九龍里",66.5
"嘉義縣","布袋鎮","岑海里",68.6
"嘉義縣","布袋鎮","興中里",63.5
"嘉義縣","布袋鎮","光復里",72
"嘉義縣","布袋鎮","見龍里",65.6
"嘉義縣","布袋鎮","新厝里",73.5
"嘉義縣","布袋鎮","龍江里",65
"嘉義縣","布袋鎮","東港里",68.7
"嘉義縣","布袋鎮","永安里",68.1
"嘉義縣","布袋鎮","江山里",59.9
"嘉義縣","布袋鎮","考試里",69.9
"嘉義縣","布袋鎮","菜舖里",63.9
"嘉義縣","布袋鎮","振寮里",75.8
"嘉義縣","布袋鎮","西安里",65.1
"嘉義縣","布袋鎮","東安里",65.2
"嘉義縣","布袋鎮","中安里",65.7
"嘉義縣","布袋鎮","樹林里",59.4
"嘉義縣","布袋鎮","貴舍里",65.4
"嘉義縣","布袋鎮","復興里",66.5
"嘉義縣","布袋鎮","新民里",66
"嘉義縣","布袋鎮","好美里",56.6
"嘉義縣","布袋鎮","新岑里",55.2
"嘉義縣","大林鎮","東林里",82
"嘉義縣","大林鎮","西林里",72.1
"嘉義縣","大林鎮","吉林里",76.4
"嘉義縣","大林鎮","平林里",79.9
"嘉義縣","大林鎮","明華里",69.9
"嘉義縣","大林鎮","明和里",73.4
"嘉義縣","大林鎮","排路里",70
"嘉義縣","大林鎮","西結里",59.9
"嘉義縣","大林鎮","湖北里",65.9
"嘉義縣","大林鎮","大糖里",68.4
"嘉義縣","大林鎮","大美里",64
"嘉義縣","大林鎮","過溪里",62.3
"嘉義縣","大林鎮","中坑里",67.8
"嘉義縣","大林鎮","上林里",64
"嘉義縣","大林鎮","中林里",70.4
"嘉義縣","大林鎮","三和里",62.3
"嘉義縣","大林鎮","溝背里",63.8
"嘉義縣","大林鎮","義和里",69.3
"嘉義縣","大林鎮","內林里",80.2
"嘉義縣","大林鎮","三角里",71.9
"嘉義縣","大林鎮","三村里",66
"嘉義縣","民雄鄉","東榮村",81.5
"嘉義縣","民雄鄉","中樂村",80
"嘉義縣","民雄鄉","西安村",84.3
"嘉義縣","民雄鄉","寮頂村",73.5
"嘉義縣","民雄鄉","福權村",77.2
"嘉義縣","民雄鄉","東湖村",65.5
"嘉義縣","民雄鄉","豐收村",75.7
"嘉義縣","民雄鄉","頂崙村",72.7
"嘉義縣","民雄鄉","鎮北村",79.1
"嘉義縣","民雄鄉","三興村",130
"嘉義縣","民雄鄉","東興村",76.7
"嘉義縣","民雄鄉","菁埔村",67.6
"嘉義縣","民雄鄉","中和村",70.8
"嘉義縣","民雄鄉","西昌村",66.3
"嘉義縣","民雄鄉","平和村",72.3
"嘉義縣","民雄鄉","中央村",70
"嘉義縣","民雄鄉","興中村",66.9
"嘉義縣","民雄鄉","興南村",64.8
"嘉義縣","民雄鄉","文隆村",83.2
"嘉義縣","民雄鄉","山中村",70.2
"嘉義縣","民雄鄉","福興村",65.4
"嘉義縣","民雄鄉","松山村",64.2
"嘉義縣","民雄鄉","雙福村",78.5
"嘉義縣","民雄鄉","北斗村",69
"嘉義縣","民雄鄉","秀林村",69.1
"嘉義縣","民雄鄉","大崎村",69.2
"嘉義縣","民雄鄉","金興村",62.1
"嘉義縣","民雄鄉","福樂村",76.8
"嘉義縣","溪口鄉","溪東村",68.3
"嘉義縣","溪口鄉","溪西村",67.4
"嘉義縣","溪口鄉","溪北村",60.7
"嘉義縣","溪口鄉","柴林村",69.5
"嘉義縣","溪口鄉","林腳村",65.8
"嘉義縣","溪口鄉","美南村",64
"嘉義縣","溪口鄉","美北村",67
"嘉義縣","溪口鄉","本厝村",65.4
"嘉義縣","溪口鄉","游東村",62.2
"嘉義縣","溪口鄉","游西村",76.2
"嘉義縣","溪口鄉","柳溝村",60.3
"嘉義縣","溪口鄉","疊溪村",60.7
"嘉義縣","溪口鄉","妙崙村",63.5
"嘉義縣","溪口鄉","坪頂村",65.3
"嘉義縣","新港鄉","宮前村",81.7
"嘉義縣","新港鄉","宮後村",80.6
"嘉義縣","新港鄉","大興村",71.6
"嘉義縣","新港鄉","福德村",81.5
"嘉義縣","新港鄉","古民村",64.7
"嘉義縣","新港鄉","中庄村",65.1
"嘉義縣","新港鄉","大潭村",65.8
"嘉義縣","新港鄉","西庄村",64.8
"嘉義縣","新港鄉","月眉村",72.4
"嘉義縣","新港鄉","月潭村",65.4
"嘉義縣","新港鄉","溪北村",67.9
"嘉義縣","新港鄉","菜公村",67.1
"嘉義縣","新港鄉","中洋村",68
"嘉義縣","新港鄉","三間村",79.1
"嘉義縣","新港鄉","安和村",61.5
"嘉義縣","新港鄉","潭大村",63.7
"嘉義縣","新港鄉","南港村",67.2
"嘉義縣","新港鄉","板頭村",69
"嘉義縣","新港鄉","共和村",63.6
"嘉義縣","新港鄉","埤子村",57.7
"嘉義縣","新港鄉","南崙村",67.2
"嘉義縣","新港鄉","北崙村",60.1
"嘉義縣","新港鄉","海瀛村",60.9
"嘉義縣","六腳鄉","蒜東村",65.9
"嘉義縣","六腳鄉","蒜南村",73.1
"嘉義縣","六腳鄉","蒜頭村",70.4
"嘉義縣","六腳鄉","工廠村",85.6
"嘉義縣","六腳鄉","灣南村",75.7
"嘉義縣","六腳鄉","灣北村",67.1
"嘉義縣","六腳鄉","雙涵村",61.9
"嘉義縣","六腳鄉","塗師村",62.8
"嘉義縣","六腳鄉","三義村",58.3
"嘉義縣","六腳鄉","港美村",60.5
"嘉義縣","六腳鄉","豐美村",65.3
"嘉義縣","六腳鄉","六斗村",62.4
"嘉義縣","六腳鄉","崙陽村",70.1
"嘉義縣","六腳鄉","蘇厝村",63.8
"嘉義縣","六腳鄉","竹本村",56.9
"嘉義縣","六腳鄉","永賢村",65
"嘉義縣","六腳鄉","魚寮村",61.2
"嘉義縣","六腳鄉","潭墘村",62.3
"嘉義縣","六腳鄉","正義村",65.6
"嘉義縣","六腳鄉","溪厝村",63.3
"嘉義縣","六腳鄉","六南村",71.3
"嘉義縣","六腳鄉","六腳村",65.8
"嘉義縣","六腳鄉","崩山村",65.9
"嘉義縣","六腳鄉","古林村",63.5
"嘉義縣","六腳鄉","更寮村",74.1
"嘉義縣","東石鄉","東石村",57.7
"嘉義縣","東石鄉","猿樹村",64.8
"嘉義縣","東石鄉","<ed><U+00AE><U+00AD><ed><U+00B5><U+00AF>港村",57.8
"嘉義縣","東石鄉","型厝村",58.9
"嘉義縣","東石鄉","三家村",62.6
"嘉義縣","東石鄉","永屯村",54.6
"嘉義縣","東石鄉","海埔村",50.6
"嘉義縣","東石鄉","龍港村",65.3
"嘉義縣","東石鄉","副瀨村",67
"嘉義縣","東石鄉","下揖村",53.7
"嘉義縣","東石鄉","頂揖村",52.1
"嘉義縣","東石鄉","溪下村",60
"嘉義縣","東石鄉","港口村",57.1
"嘉義縣","東石鄉","鰲鼓村",63.1
"嘉義縣","東石鄉","港墘村",81.4
"嘉義縣","東石鄉","蔦松村",61.3
"嘉義縣","東石鄉","圍潭村",56.5
"嘉義縣","東石鄉","洲仔村",59.7
"嘉義縣","東石鄉","東崙村",63.2
"嘉義縣","東石鄉","西崙村",62
"嘉義縣","東石鄉","<ed><U+00AE><U+00AD><ed><U+00B5><U+00AF>仔村",60.9
"嘉義縣","東石鄉","網寮村",56.1
"嘉義縣","東石鄉","掌潭村",57.8
"嘉義縣","義竹鄉","岸腳村",62.8
"嘉義縣","義竹鄉","義竹村",74.3
"嘉義縣","義竹鄉","六桂村",63.5
"嘉義縣","義竹鄉","仁里村",78.4
"嘉義縣","義竹鄉","傳芳村",60.9
"嘉義縣","義竹鄉","頭竹村",71.4
"嘉義縣","義竹鄉","五厝村",67.9
"嘉義縣","義竹鄉","中平村",67.4
"嘉義縣","義竹鄉","埤前村",72.3
"嘉義縣","義竹鄉","平溪村",67.2
"嘉義縣","義竹鄉","後鎮村",58.6
"嘉義縣","義竹鄉","北華村",55.5
"嘉義縣","義竹鄉","新店村",65.8
"嘉義縣","義竹鄉","東過村",63.5
"嘉義縣","義竹鄉","西過村",62.2
"嘉義縣","義竹鄉","官和村",58.9
"嘉義縣","義竹鄉","官順村",54.2
"嘉義縣","義竹鄉","新富村",66.6
"嘉義縣","義竹鄉","東光村",70
"嘉義縣","義竹鄉","東榮村",64.4
"嘉義縣","義竹鄉","龍蛟村",61.7
"嘉義縣","義竹鄉","溪洲村",65.8
"嘉義縣","鹿草鄉","後寮村",73.3
"嘉義縣","鹿草鄉","鹿東村",69.3
"嘉義縣","鹿草鄉","鹿草村",67
"嘉義縣","鹿草鄉","西井村",72.3
"嘉義縣","鹿草鄉","豐稠村",72.2
"嘉義縣","鹿草鄉","重寮村",68.1
"嘉義縣","鹿草鄉","施家村",66.6
"嘉義縣","鹿草鄉","下潭村",65
"嘉義縣","鹿草鄉","光潭村",65.9
"嘉義縣","鹿草鄉","碧潭村",69.5
"嘉義縣","鹿草鄉","松竹村",67.4
"嘉義縣","鹿草鄉","竹山村",70
"嘉義縣","鹿草鄉","後堀村",65.2
"嘉義縣","鹿草鄉","三角村",66.8
"嘉義縣","鹿草鄉","下麻村",64.1
"嘉義縣","太保市","太保里",77.7
"嘉義縣","太保市","後庄里",73.7
"嘉義縣","太保市","前潭里",69.5
"嘉義縣","太保市","後潭里",71.3
"嘉義縣","太保市","春珠里",71.6
"嘉義縣","太保市","崙頂里",76.9
"嘉義縣","太保市","安仁里",102.3
"嘉義縣","太保市","東勢里",116.7
"嘉義縣","太保市","新埤里",72.7
"嘉義縣","太保市","舊埤里",72.7
"嘉義縣","太保市","田尾里",84.7
"嘉義縣","太保市","港尾里",63.3
"嘉義縣","太保市","過溝里",81.9
"嘉義縣","太保市","麻寮里",79.5
"嘉義縣","太保市","南新里",78.5
"嘉義縣","太保市","北新里",75.3
"嘉義縣","太保市","埤鄉里",75.2
"嘉義縣","太保市","梅埔里",62.8
"嘉義縣","水上鄉","水頭村",76.7
"嘉義縣","水上鄉","水上村",70.6
"嘉義縣","水上鄉","大堀村",62
"嘉義縣","水上鄉","大崙村",63.4
"嘉義縣","水上鄉","塗溝村",67.9
"嘉義縣","水上鄉","粗溪村",64.9
"嘉義縣","水上鄉","下寮村",73.6
"嘉義縣","水上鄉","回歸村",83.2
"嘉義縣","水上鄉","三和村",77.3
"嘉義縣","水上鄉","龍德村",75.5
"嘉義縣","水上鄉","溪洲村",62.2
"嘉義縣","水上鄉","三鎮村",70.5
"嘉義縣","水上鄉","靖和村",76.7
"嘉義縣","水上鄉","南和村",73.6
"嘉義縣","水上鄉","柳林村",63.9
"嘉義縣","水上鄉","柳鄉村",65.9
"嘉義縣","水上鄉","內溪村",61.9
"嘉義縣","水上鄉","寬士村",69.9
"嘉義縣","水上鄉","國姓村",58.1
"嘉義縣","水上鄉","三界村",61.1
"嘉義縣","水上鄉","南鄉村",68.6
"嘉義縣","水上鄉","忠和村",55.7
"嘉義縣","水上鄉","義興村",56.7
"嘉義縣","水上鄉","民生村",62.4
"嘉義縣","水上鄉","中庄村",64.7
"嘉義縣","水上鄉","柳新村",60.9
"嘉義縣","中埔鄉","中埔村",70.5
"嘉義縣","中埔鄉","<ed><U+00A1><U+0094><ed><U+00B2><U+0081>館村",70.8
"嘉義縣","中埔鄉","龍門村",62.8
"嘉義縣","中埔鄉","裕民村",64.9
"嘉義縣","中埔鄉","金蘭村",66.2
"嘉義縣","中埔鄉","富收村",69.6
"嘉義縣","中埔鄉","和睦村",70.2
"嘉義縣","中埔鄉","隆興村",75.6
"嘉義縣","中埔鄉","義仁村",67.3
"嘉義縣","中埔鄉","社口村",59.2
"嘉義縣","中埔鄉","灣潭村",63.7
"嘉義縣","中埔鄉","石<U+7866>村",61.8
"嘉義縣","中埔鄉","頂埔村",72.4
"嘉義縣","中埔鄉","同仁村",62.5
"嘉義縣","中埔鄉","深坑村",70.7
"嘉義縣","中埔鄉","瑞豐村",51.4
"嘉義縣","中埔鄉","沄水村",62.3
"嘉義縣","中埔鄉","三層村",60.3
"嘉義縣","中埔鄉","東興村",53.1
"嘉義縣","中埔鄉","中崙村",60
"嘉義縣","中埔鄉","和美村",72.1
"嘉義縣","中埔鄉","和興村",66.4
"嘉義縣","竹崎鄉","竹崎村",62.9
"嘉義縣","竹崎鄉","和平村",63.8
"嘉義縣","竹崎鄉","坑頭村",60.6
"嘉義縣","竹崎鄉","沙坑村",56.8
"嘉義縣","竹崎鄉","獅埜村",61.3
"嘉義縣","竹崎鄉","鹿滿村",64.4
"嘉義縣","竹崎鄉","紫雲村",62.3
"嘉義縣","竹崎鄉","灣橋村",64.4
"嘉義縣","竹崎鄉","義仁村",60
"嘉義縣","竹崎鄉","義和村",72
"嘉義縣","竹崎鄉","內埔村",64.5
"嘉義縣","竹崎鄉","昇平村",60.4
"嘉義縣","竹崎鄉","桃源村",61
"嘉義縣","竹崎鄉","白杞村",55.6
"嘉義縣","竹崎鄉","龍山村",65.9
"嘉義縣","竹崎鄉","義隆村",69.6
"嘉義縣","竹崎鄉","文峰村",58.9
"嘉義縣","竹崎鄉","塘興村",61.2
"嘉義縣","竹崎鄉","復金村",57.2
"嘉義縣","竹崎鄉","緞繻村",57.3
"嘉義縣","竹崎鄉","仁壽村",97.3
"嘉義縣","竹崎鄉","金獅村",51.7
"嘉義縣","竹崎鄉","中和村",59.6
"嘉義縣","竹崎鄉","光華村",59.1
"嘉義縣","梅山鄉","梅東村",71.7
"嘉義縣","梅山鄉","梅南村",70.2
"嘉義縣","梅山鄉","梅北村",71.4
"嘉義縣","梅山鄉","過山村",63.4
"嘉義縣","梅山鄉","圳南村",41.7
"嘉義縣","梅山鄉","圳北村",67.9
"嘉義縣","梅山鄉","大南村",66.1
"嘉義縣","梅山鄉","安靖村",54.3
"嘉義縣","梅山鄉","<U+53CC>溪村",60.8
"嘉義縣","梅山鄉","半天村",77.3
"嘉義縣","梅山鄉","太平村",74.4
"嘉義縣","梅山鄉","龍眼村",60.8
"嘉義縣","梅山鄉","太興村",57.7
"嘉義縣","梅山鄉","瑞里村",59.8
"嘉義縣","梅山鄉","瑞峰村",47.5
"嘉義縣","梅山鄉","太和村",63.6
"嘉義縣","梅山鄉","永興村",59.7
"嘉義縣","梅山鄉","碧湖村",74
"嘉義縣","番路鄉","內甕村",81.1
"嘉義縣","番路鄉","江西村",77.5
"嘉義縣","番路鄉","新福村",67.7
"嘉義縣","番路鄉","下坑村",72.9
"嘉義縣","番路鄉","番路村",63.3
"嘉義縣","番路鄉","民和村",51.8
"嘉義縣","番路鄉","觸口村",57.9
"嘉義縣","番路鄉","大湖村",56.7
"嘉義縣","番路鄉","公田村",57.8
"嘉義縣","番路鄉","公興村",80.3
"嘉義縣","番路鄉","草山村",56.7
"嘉義縣","大埔鄉","大埔村",61.4
"嘉義縣","大埔鄉","茄苳村",60.8
"嘉義縣","大埔鄉","永樂村",57.1
"嘉義縣","大埔鄉","和平村",64.4
"嘉義縣","大埔鄉","西興村",97
"嘉義縣","阿里山鄉","中山村",73.7
"嘉義縣","阿里山鄉","中正村",72.5
"嘉義縣","阿里山鄉","香林村",72.9
"嘉義縣","阿里山鄉","十字村",62.9
"嘉義縣","阿里山鄉","達邦村",68.9
"嘉義縣","阿里山鄉","樂野村",62.6
"嘉義縣","阿里山鄉","來吉村",78.6
"嘉義縣","阿里山鄉","里佳村",77.8
"嘉義縣","阿里山鄉","山美村",53.3
"嘉義縣","阿里山鄉","新美村",65
"嘉義縣","阿里山鄉","豐山村",79.4
"嘉義縣","阿里山鄉","茶山村",67.5
"屏東縣","屏東市","勝豐里",61.2
"屏東縣","屏東市","金泉里",64.4
"屏東縣","屏東市","慶春里",96.1
"屏東縣","屏東市","平和里",71.4
"屏東縣","屏東市","楠樹里",67.6
"屏東縣","屏東市","扶風里",73.4
"屏東縣","屏東市","橋南里",83.6
"屏東縣","屏東市","橋北里",71.9
"屏東縣","屏東市","長春里",88.6
"屏東縣","屏東市","豐田里",87.6
"屏東縣","屏東市","安樂里",90.8
"屏東縣","屏東市","歸心里",69.2
"屏東縣","屏東市","湖西里",72.4
"屏東縣","屏東市","瑞光里",86.4
"屏東縣","屏東市","湖南里",67.4
"屏東縣","屏東市","長安里",62.5
"屏東縣","屏東市","厚生里",63.2
"屏東縣","屏東市","大湖里",71.7
