1263,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=台中市龍井區沙田路五段143號&c8=500&s1=1&s2=10310_10403"""
0336,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=彰化縣彰化市曉陽路162號&c8=500&s1=1&s2=10310_10403"""
1104,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=彰化縣員林鎮中山路二段508號&c8=500&s1=1&s2=10310_10403"""
0990,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=南投縣草屯鎮中正路767號&c8=500&s1=1&s2=10310_10403"""
0392,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=雲林縣斗六市中正路18號&c8=500&s1=1&s2=10310_10403"""
0071,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=嘉義市西區新榮路242號&c8=500&s1=1&s2=10310_10403"""
0509,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=嘉義市東區垂楊路111號&c8=500&s1=1&s2=10310_10403"""
1218,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=嘉義縣朴子市山通路37號&c8=500&s1=1&s2=10310_10403"""
0152,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=台南市中西區民生路二段76號&c8=500&s1=1&s2=10310_10403"""
0761,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=台南市東區崇學路138號&c8=500&s1=1&s2=10310_10403"""
1067,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=台南市南區金華路二段58號&c8=500&s1=1&s2=10310_10403"""
1403,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=台南市安南區怡安路1段96號&c8=500&s1=1&s2=10310_10403"""
0233,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=台南市永康區永大路二段1518號&c8=500&s1=1&s2=10310_10403"""
1274,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=台南市永康區中正北路56號&c8=500&s1=1&s2=10310_10403"""
0428,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=台南市佳里區延平路351號&c8=500&s1=1&s2=10310_10403"""
1137,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=台南市仁德區中山路295號&c8=500&s1=1&s2=10310_10403"""
1001,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=台南市新營區民治路336號&c8=500&s1=1&s2=10310_10403"""
1311,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=台南市永康區中華路198號&c8=500&s1=1&s2=10310_10403"""
0082,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=高雄市苓雅區四維四路3號&c8=500&s1=1&s2=10310_10403"""
0624,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=高雄市苓雅區大順三路88號&c8=500&s1=1&s2=10310_10403"""
0668,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=高雄市苓雅區和平二路305號&c8=500&s1=1&s2=10310_10403"""
0196,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=高雄市前鎮區瑞隆路474號&c8=500&s1=1&s2=10310_10403"""
0299,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=高雄市新興區林森一路233號&c8=500&s1=1&s2=10310_10403"""
0347,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=高雄市三民區明誠二路118號&c8=500&s1=1&s2=10310_10403"""
