"cty","dist","vil","vil.pay","fam.num","t.pay","med.pay","Q1.pay","Q3.pay","sd.pay","var.pay"
"宜蘭縣","頭城鎮","金面里",621,458,284499,516,309,751,472.11,76
"宜蘭縣","頭城鎮","金盈里",660,195,128690,498,298,805,630.06,95.47
"宜蘭縣","頭城鎮","頂埔里",635,385,244482,473,300,763,579.84,91.31
"宜蘭縣","頭城鎮","下埔里",629,229,143985,531,264,764,521.27,82.91
"宜蘭縣","頭城鎮","中崙里",586,240,140658,461,280,736,474.34,80.93
"宜蘭縣","頭城鎮","二城里",561,304,170599,454,285,713,417.68,74.43
"宜蘭縣","頭城鎮","龜山里",571,101,57648,449,324,691,411.4,72.08
"宜蘭縣","礁溪鄉","大忠村",732,735,537741,543,343,868,692.19,94.61
"宜蘭縣","礁溪鄉","大義村",616,167,102903,481,262,824,510.6,82.86
"宜蘭縣","礁溪鄉","二龍村",678,301,204059,544,333,776,573.9,84.65
"宜蘭縣","礁溪鄉","德陽村",778,1103,858388,579,347,948,884.06,113.6
"宜蘭縣","礁溪鄉","白雲村",613,406,248749,486,292,801,530.79,86.63
"宜蘭縣","礁溪鄉","玉石村",718,503,361400,512,310,819,1233.73,171.71
"宜蘭縣","礁溪鄉","六結村",811,405,328253,625,385,1014,686.59,84.71
"宜蘭縣","礁溪鄉","時潮村",635,354,224929,490,319,762,611.34,96.21
"宜蘭縣","礁溪鄉","林美村",628,269,168950,494,328,732,590.47,94.01
"宜蘭縣","礁溪鄉","三民村",578,629,363649,503,308,724,399.32,69.07
"宜蘭縣","礁溪鄉","玉田村",682,542,369476,533,322,822,602.1,88.32
"宜蘭縣","礁溪鄉","白鵝村",659,182,119915,488,310,792,561.85,85.27
"宜蘭縣","礁溪鄉","玉光村",690,262,180744,520,303,852,629.01,91.18
"宜蘭縣","礁溪鄉","光武村",752,319,239775,548,313,919,760.25,101.14
"宜蘭縣","礁溪鄉","匏崙村",606,203,123115,504,296,793,460.36,75.91
"宜蘭縣","礁溪鄉","二結村",717,115,82453,554,326,904,765.3,106.74
"宜蘭縣","礁溪鄉","吳沙村",718,695,499109,539,319,869,697.41,97.11
"宜蘭縣","礁溪鄉","龍潭村",643,831,534302,515,344,786,592.24,92.11
"宜蘭縣","壯圍鄉","東港村",551,202,111327,499,292,686,414.15,75.15
"宜蘭縣","壯圍鄉","復興村",561,339,190063,482,296,698,403.68,72
"宜蘭縣","壯圍鄉","吉祥村",682,600,409039,534,335,863,543.06,79.66
"宜蘭縣","壯圍鄉","新南村",660,209,137880,542,323,864,477.73,72.42
"宜蘭縣","壯圍鄉","美福村",707,442,312594,576,355,837,671.58,94.96
"宜蘭縣","壯圍鄉","大福村",588,405,238168,479,313,716,463.8,78.87
"宜蘭縣","壯圍鄉","新社村",659,227,149620,497,292,745,663.31,100.64
"宜蘭縣","壯圍鄉","忠孝村",681,541,368612,532,323,840,624.93,91.72
"宜蘭縣","壯圍鄉","功勞村",754,290,218755,563,356,970,718.86,95.3
"宜蘭縣","壯圍鄉","永鎮村",630,146,91961,492,306,728,534.73,84.9
"宜蘭縣","壯圍鄉","過嶺村",605,334,201970,468,297,742,504.28,83.39
"宜蘭縣","壯圍鄉","美城村",725,526,381270,523,318,861,752.53,103.82
"宜蘭縣","壯圍鄉","古亭村",665,374,248893,537,331,869,509.09,76.5
"宜蘭縣","壯圍鄉","古結村",725,253,183396,600,369,865,645.87,89.1
"宜蘭縣","員山鄉","員山村",820,1528,1253551,605,365,1000,1219.05,148.59
"宜蘭縣","員山鄉","尚德村",712,535,380760,566,341,907,603.05,84.73
"宜蘭縣","員山鄉","內城村",587,311,182522,502,306,753,410.09,69.88
"宜蘭縣","員山鄉","惠好村",707,382,270170,544,316,908,566.27,80.07
"宜蘭縣","員山鄉","深溝村",711,400,284421,521,289,883,737.83,103.77
"宜蘭縣","員山鄉","蓁巷村",630,296,186397,445,278,780,823.54,130.78
"宜蘭縣","員山鄉","七賢村",735,299,219830,544,315,883,748.04,101.74
"宜蘭縣","員山鄉","永和村",641,440,281841,484,297,796,563.14,87.92
"宜蘭縣","員山鄉","枕山村",708,509,360238,517,309,784,1074.5,151.82
"宜蘭縣","員山鄉","頭分村",660,348,229631,499,328,807,553.05,83.81
"宜蘭縣","員山鄉","同樂村",624,560,349212,492,300,771,527.18,84.54
"宜蘭縣","員山鄉","湖東村",620,182,112862,501,290,792,520.99,84.01
"宜蘭縣","員山鄉","湖西村",849,295,250388,467,279,760,3931.86,463.24
"宜蘭縣","員山鄉","逸仙村",754,199,150061,564,352,883,732.3,97.11
"宜蘭縣","員山鄉","湖北村",622,273,169727,483,324,721,625.51,100.61
"宜蘭縣","員山鄉","中華村",536,126,67575,430,275,688,470.82,87.79
"宜蘭縣","羅東鎮","成功里",757,472,357478,595,341,929,705.55,93.16
"宜蘭縣","羅東鎮","北成里",963,848,816398,680,409,1207,1005.57,104.45
"宜蘭縣","羅東鎮","仁愛里",836,1056,883124,615,374,1023,736.3,88.04
"宜蘭縣","羅東鎮","竹林里",747,888,663323,587,349,973,622.58,83.35
"宜蘭縣","羅東鎮","賢文里",756,1160,877370,552,329,952,710.56,93.95
"宜蘭縣","羅東鎮","東安里",798,1034,825505,613,354,978,748.09,93.7
"宜蘭縣","羅東鎮","新<U+7FA3>里",686,783,537356,527,326,860,592.77,86.37
"宜蘭縣","羅東鎮","羅莊里",796,803,639453,566,341,973,1046.24,131.38
"宜蘭縣","羅東鎮","仁德里",769,356,273638,564,340,963,841.07,109.42
"宜蘭縣","羅東鎮","漢民里",731,1130,825889,531,322,872,828.83,113.4
"宜蘭縣","羅東鎮","西安里",733,903,661684,581,355,894,649.49,88.64
"宜蘭縣","羅東鎮","信義里",854,1037,885423,598,374,1087,877.58,102.78
"宜蘭縣","羅東鎮","公正里",885,886,783778,630,338,1009,1376.93,155.65
"宜蘭縣","羅東鎮","大新里",914,470,429626,540,300,939,2004.01,219.23
"宜蘭縣","羅東鎮","南昌里",813,692,562715,601,383,992,826.17,101.6
"宜蘭縣","羅東鎮","集祥里",830,315,261507,544,260,1051,978.55,117.87
"宜蘭縣","羅東鎮","南豪里",681,405,275745,527,308,841,589.69,86.61
"宜蘭縣","羅東鎮","樹林里",896,1264,1133069,658,386,1132,798.17,89.04
"宜蘭縣","羅東鎮","維揚里",780,866,675479,599,363,960,687.86,88.19
"宜蘭縣","羅東鎮","開明里",714,404,288486,531,316,878,672.26,94.14
"宜蘭縣","羅東鎮","中山里",698,395,275591,493,287,898,699.08,100.2
"宜蘭縣","羅東鎮","仁和里",654,285,186322,494,278,804,697.57,106.7
"宜蘭縣","羅東鎮","國華里",839,1375,1153638,631,361,1080,785.25,93.59
"宜蘭縣","五結鄉","五結村",687,996,684650,530,334,880,526.74,76.63
"宜蘭縣","五結鄉","協和村",730,877,640302,530,322,865,770.07,105.47
"宜蘭縣","五結鄉","大吉村",656,978,641792,526,307,826,533.1,81.24
"宜蘭縣","五結鄉","福興村",701,562,394073,556,313,904,622.03,88.71
"宜蘭縣","五結鄉","三興村",713,561,400242,545,334,858,674.73,94.57
"宜蘭縣","五結鄉","鎮安村",706,715,504444,566,363,911,539.29,76.44
"宜蘭縣","五結鄉","中興村",695,393,273204,504,307,868,611.88,88.02
"宜蘭縣","五結鄉","四結村",817,789,644454,586,359,1032,712.68,87.25
"宜蘭縣","五結鄉","上四村",657,453,297847,528,323,839,503.94,76.65
"宜蘭縣","五結鄉","二結村",801,550,440569,561,342,1000,881.17,110
"宜蘭縣","五結鄉","利澤村",616,564,347192,501,314,739,479.69,77.92
"宜蘭縣","五結鄉","季新村",602,732,440396,482,286,730,556.73,92.54
"宜蘭縣","五結鄉","成興村",669,751,502496,529,327,762,1332,199.07
"宜蘭縣","五結鄉","孝威村",609,396,240992,485,303,741,514.22,84.5
"宜蘭縣","五結鄉","錦<U+8846>村",615,359,220851,496,299,760,521.29,84.74
"宜蘭縣","冬山鄉","南興村",788,902,710982,650,384,1022,629.54,79.87
"宜蘭縣","冬山鄉","冬山村",729,224,163357,581,359,911,581.62,79.75
"宜蘭縣","冬山鄉","武淵村",740,337,249227,490,299,828,1231.22,166.48
"宜蘭縣","冬山鄉","珍珠村",818,480,392487,583,335,992,917.08,112.16
"宜蘭縣","冬山鄉","三奇村",648,264,171124,547,351,891,437.81,67.54
"宜蘭縣","冬山鄉","補城村",696,315,219182,558,317,874,577.22,82.96
"宜蘭縣","冬山鄉","大興村",701,302,211823,534,351,835,586.93,83.68
"宜蘭縣","冬山鄉","東城村",673,446,300064,556,337,872,522.54,77.67
"宜蘭縣","冬山鄉","香和村",715,839,600198,591,360,901,606.66,84.8
"宜蘭縣","冬山鄉","安平村",574,196,112415,475,333,705,376.32,65.61
"宜蘭縣","冬山鄉","太和村",716,403,288741,529,359,857,657.44,91.76
"宜蘭縣","冬山鄉","永美村",752,971,730351,602,377,981,599.15,79.66
"宜蘭縣","冬山鄉","八寶村",622,244,151857,538,314,812,419.83,67.46
"宜蘭縣","冬山鄉","丸山村",664,392,260336,534,318,850,511.92,77.08
"宜蘭縣","冬山鄉","中山村",655,105,68757,538,373,748,577.61,88.21
"宜蘭縣","冬山鄉","順安村",652,1460,951572,523,328,788,520.87,79.92
"宜蘭縣","冬山鄉","清溝村",771,1159,893468,588,355,968,672.61,87.25
"宜蘭縣","冬山鄉","<U+7FA3>英村",721,1470,1059963,548,335,871,675.64,93.7
"宜蘭縣","冬山鄉","鹿埔村",637,661,420833,510,309,800,534.96,84.03
"宜蘭縣","冬山鄉","得安村",667,253,168723,520,321,772,684.83,102.69
"宜蘭縣","冬山鄉","廣興村",659,757,499000,516,321,809,597.87,90.7
"宜蘭縣","冬山鄉","廣安村",718,489,351134,553,337,947,597.54,83.21
"宜蘭縣","冬山鄉","柯林村",761,456,346899,578,361,981,616.96,81.1
"宜蘭縣","冬山鄉","大進村",671,169,113394,494,333,735,647.54,96.51
"宜蘭縣","蘇澳鎮","港邊里",684,322,220173,516,349,843,631.63,92.38
"宜蘭縣","蘇澳鎮","永春里",683,159,108642,569,324,813,535.17,78.32
"宜蘭縣","蘇澳鎮","東澳里",631,70,44180,520,342,735,502.3,79.59
"宜蘭縣","蘇澳鎮","聖湖里",690,1508,1040473,563,358,850,589.58,85.45
"宜蘭縣","蘇澳鎮","新城里",678,377,255610,546,353,840,559.1,82.46
"宜蘭縣","蘇澳鎮","隘丁里",673,766,515252,565,362,857,461.26,68.57
"宜蘭縣","蘇澳鎮","永榮里",700,993,695114,577,352,877,539.47,77.07
"宜蘭縣","蘇澳鎮","存仁里",631,257,162265,531,337,788,464.33,73.54
"宜蘭縣","蘇澳鎮","頂寮里",651,269,174995,544,338,766,528.99,81.32
"宜蘭縣","蘇澳鎮","永樂里",629,136,85523,425,312,702,950.75,151.19
"宜蘭縣","蘇澳鎮","蘇東里",659,137,90236,508,291,788,603.4,91.61
"宜蘭縣","蘇澳鎮","朝陽里",568,109,61933,455,275,611,644.69,113.46
"宜蘭縣","蘇澳鎮","南強里",595,144,85643,498,338,721,427.47,71.88
"宜蘭縣","蘇澳鎮","南寧里",671,239,160355,500,290,812,735.71,109.65
"宜蘭縣","蘇澳鎮","南安里",595,250,148704,509,307,794,395.71,66.53
"宜蘭縣","蘇澳鎮","南正里",609,209,127319,529,327,763,492.98,80.93
"宜蘭縣","蘇澳鎮","蘇西里",723,689,498268,575,354,899,581.94,80.47
"宜蘭縣","蘇澳鎮","蘇南里",650,145,94189,527,328,715,653.22,100.56
"宜蘭縣","蘇澳鎮","蘇北里",715,293,209386,598,332,930,567.87,79.46
"宜蘭縣","蘇澳鎮","長安里",700,177,123952,544,372,904,505.14,72.13
"宜蘭縣","蘇澳鎮","永光里",905,131,118532,466,289,785,2025.8,223.89
"宜蘭縣","蘇澳鎮","岳明里",837,29,24285,590,435,976,716.91,85.61
"宜蘭縣","蘇澳鎮","南興里",649,290,188278,514,328,779,699.08,107.68
"宜蘭縣","蘇澳鎮","龍德里",627,939,588610,511,321,798,496.51,79.21
"宜蘭縣","蘇澳鎮","南成里",557,223,124192,474,294,661,399.95,71.82
"宜蘭縣","蘇澳鎮","南建里",612,222,135813,488,322,701,566.96,92.68
"宜蘭縣","三星鄉","月眉村",661,206,136186,523,351,797,550.56,83.28
"宜蘭縣","三星鄉","人和村",738,91,67192,517,274,952,750.8,101.68
"宜蘭縣","三星鄉","義德村",690,280,193310,529,355,873,588.9,85.3
"宜蘭縣","三星鄉","雙賢村",752,108,81184,600,314,981,574.2,76.39
"宜蘭縣","三星鄉","集慶村",762,288,219383,515,311,818,1537.72,201.87
"宜蘭縣","三星鄉","萬德村",603,121,73001,488,347,682,540.51,89.59
"宜蘭縣","三星鄉","萬富村",823,172,141605,581,341,1000,737,89.52
"宜蘭縣","三星鄉","貴林村",683,102,69635,537,352,819,520.52,76.24
"宜蘭縣","三星鄉","大隱村",661,1030,681323,500,320,796,573.12,86.64
"宜蘭縣","三星鄉","行健村",696,182,126654,511,279,894,751.49,107.99
"宜蘭縣","三星鄉","拱照村",656,229,150175,508,287,812,585.36,89.26
"宜蘭縣","三星鄉","大洲村",827,409,338381,584,333,921,1072.04,129.58
"宜蘭縣","三星鄉","大義村",732,309,226175,490,299,875,831.72,113.63
"宜蘭縣","三星鄉","尾塹村",679,348,236250,569,344,864,471.82,69.5
"宜蘭縣","三星鄉","尚武村",618,180,111178,498,304,810,434.75,70.39
"宜蘭縣","三星鄉","天山村",649,116,75300,479,283,765,662.33,102.03
"宜蘭縣","三星鄉","天福村",655,139,91016,481,262,851,642.62,98.14
"宜蘭縣","三星鄉","員山村",559,56,31299,427,292,661,502.78,89.96
"宜蘭縣","大同鄉","寒溪村",610,163,99458,465,300,799,938,153.73
"宜蘭縣","大同鄉","松羅村",593,96,56944,535,297,748,355.99,60.02
"宜蘭縣","大同鄉","土場村",0,0,0,0,0,0,0,0
"宜蘭縣","大同鄉","太平村",734,13,9543,430,286,1219,620.47,84.53
"宜蘭縣","大同鄉","四季村",654,74,48398,578,351,834,441.35,67.48
"宜蘭縣","大同鄉","樂水村",586,50,29289,506,344,847,391.19,66.78
"宜蘭縣","大同鄉","南山村",584,39,22771,595,316,767,301.03,51.56
"宜蘭縣","大同鄉","崙埤村",656,99,64923,597,420,787,370.84,56.55
"宜蘭縣","大同鄉","英士村",580,36,20882,411,271,771,473.86,81.69
"宜蘭縣","大同鄉","復興村",531,48,25507,434,303,626,423.6,79.71
"宜蘭縣","大同鄉","茂安村",663,23,15249,664,366,822,468.74,70.7
"宜蘭縣","南澳鄉","南澳村",665,272,180997,557,337,887,481.04,72.29
"宜蘭縣","南澳鄉","碧候村",532,179,95258,484,328,665,328.98,61.82
"宜蘭縣","南澳鄉","東岳村",726,113,82082,623,358,900,528.47,72.75
"宜蘭縣","南澳鄉","武塔村",738,82,60546,599,404,908,501.03,67.86
"宜蘭縣","南澳鄉","金岳村",580,81,46996,494,377,721,345.72,59.59
"宜蘭縣","南澳鄉","金洋村",590,82,48367,549,328,770,325.74,55.23
"宜蘭縣","南澳鄉","澳花村",581,193,112121,485,308,695,433.28,74.58
"桃園縣","桃園市","文化里",1156,270,312196,668,358,1296,1646.85,142.43
"桃園縣","桃園市","武陵里",1004,519,521146,615,344,1091,2217.77,220.86
"桃園縣","桃園市","文昌里",854,342,291971,571,331,1081,859.79,100.71
"桃園縣","桃園市","長美里",758,295,223742,515,342,959,781.88,103.09
"桃園縣","桃園市","永興里",937,579,542539,580,329,1020,1842.67,196.65
"桃園縣","桃園市","南門里",876,1925,1686215,616,359,1096,848.62,96.88
"桃園縣","桃園市","東門里",965,1032,995379,649,372,1180,1066.22,110.54
"桃園縣","桃園市","西門里",942,511,481310,569,343,1097,1181.8,125.47
"桃園縣","桃園市","北門里",814,522,425153,552,329,896,1716.55,210.76
"桃園縣","桃園市","雲林里",959,2133,2045792,677,402,1223,1088.69,113.51
"桃園縣","桃園市","豐林里",852,2196,1872061,616,377,1033,968.17,113.57
"桃園縣","桃園市","會稽里",906,2844,2577051,660,388,1112,1019.05,112.46
"桃園縣","桃園市","朝陽里",827,635,524880,605,332,1094,728.43,88.13
"桃園縣","桃園市","青溪里",974,1506,1467271,612,352,1047,2737.28,280.95
"桃園縣","桃園市","汴洲里",785,1491,1170588,581,359,970,864.25,110.08
"桃園縣","桃園市","東埔里",789,1382,1090280,553,345,997,891.8,113.04
"桃園縣","桃園市","中埔里",804,789,634465,585,341,1027,732.59,91.1
"桃園縣","桃園市","西埔里",946,1065,1007079,649,403,1164,1398.51,147.89
"桃園縣","桃園市","中山里",1029,2096,2157441,694,403,1284,1027.55,99.83
"桃園縣","桃園市","中正里",1039,1728,1795937,682,388,1266,1729.31,166.39
"桃園縣","桃園市","龍岡里",920,1889,1737675,693,424,1153,844.74,91.83
"桃園縣","桃園市","東山里",895,583,521538,638,391,1080,972.15,108.67
"桃園縣","桃園市","南華里",964,443,427056,584,326,1061,2150.97,223.13
"桃園縣","桃園市","大林里",839,3024,2538439,632,399,1041,893.01,106.38
"桃園縣","桃園市","文明里",937,547,512723,671,377,1129,1033.88,110.3
"桃園縣","桃園市","建國里",785,1732,1358974,595,361,1019,646.57,82.4
"桃園縣","桃園市","成功里",1187,1443,1712379,703,383,1353,2279.63,192.1
"桃園縣","桃園市","忠義里",1001,2663,2666966,742,423,1249,1137.78,113.61
"桃園縣","桃園市","永安里",806,1478,1190795,600,351,1001,765.33,94.99
"桃園縣","桃園市","玉山里",883,1773,1565056,606,372,1086,850.22,96.32
"桃園縣","桃園市","中興里",904,1830,1653412,618,384,1098,879.52,97.35
"桃園縣","桃園市","西湖里",1017,505,513559,644,368,1232,1340.18,131.78
