"brh","cu.grp","m.clerk.num","m.serv","m.wait","m.tkt.num","m.wait.num","sd.clerk.num","sd.serv","sd.wait","sd.tkt.num","sd.wait.num"
"0864","GRP2",3.47540983606557,288.181806900584,247.593315556954,53.0901639344262,1.30395796633612,0.883392360195181,115.384232815921,171.523544582925,88.8531153128541,0.316701894263552
"0875","GRP2",2.93388429752066,1246.99238461058,266.196063568155,57.0165289256198,1.23149836399592,0.628961275836102,386.269023419918,218.183729310741,89.9573031564674,0.261606609897286
"0886","GRP2",3.39344262295082,864.338755480864,240.557511728159,52.2786885245902,1.33706746902324,0.975377672554936,277.959536522032,123.203131404325,81.4155002091056,0.28724074280546
"0897","GRP2",1.42,1621.29933333333,287.799666666667,36.52,1.06,0.78480466827545,2018.79037534081,387.331972032833,66.7200181079602,0.239897937482095
"0901","GRP2",3.70491803278689,1448.8180474754,137.923842101977,49.9180327868852,1.07215557913738,0.830100308487757,435.386397331089,118.908039698381,87.2044799595967,0.119728244349709
"0912","GRP2",3.09917355371901,782.694067355111,200.950614938421,49.2231404958678,1.52359531315999,0.597284949831122,190.288395164581,75.0530479161187,81.363842051543,0.319861856245651
"0923","GRP2",2.58196721311475,1839.43902816486,267.224749986165,70.9426229508197,1.10827028029294,0.736758187613351,548.338546284945,196.251728458799,97.2407168383959,0.166975894713962
"0934","GRP2",3.66393442622951,337.989694900348,251.214727553155,46.5245901639344,1.4172452462365,0.569335639183697,159.604553597394,135.591223164077,83.024562044754,0.392760028137519
"0945","GRP2",2.87704918032787,1507.83601643174,358.053271473198,42.4262295081967,1.23496227712963,0.744987313136848,484.880399592961,209.068505425205,77.4512289124328,0.239027995455786
"0956","GRP2",1.26470588235294,2100.48238111546,1300.06195848687,51.3529411764706,1.86789468243468,0.443355133075576,2429.12805466944,1098.51598674315,82.1049373292379,1.28042414271751
"0967","GRP2",2.29166666666667,883.057853835979,334.201243386243,67.4333333333333,1.11154761904762,0.813704397148237,574.326994822358,363.817248571993,97.6038755716731,0.195024576047934
"0978","GRP2",2.48360655737705,719.306254169969,209.066674958225,57.7622950819672,1.12126135384998,0.741158424944179,379.718263241091,148.009184177625,87.3868622308687,0.178122339216853
