"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr","brh.id"
"10310(實價)","住宅大樓(含車位)","台北市內湖區成功路四段182巷6弄31~60號","14.8","2房/2廳/1衛","7 /共14層","34.8","3.84","6.84",0,65.8,2288,"0510"
"10310(實價)","公寓","台北市內湖區成功路三段187巷3弄1~30號","35.8","3房/2廳/2衛","2 /共4層","27.13","10.93","--",0,26.9,730,"0510"
"10310(實價)","公寓","台北市內湖區星雲街61~90號","35.4","3房/2廳/2衛","3 /共4層","28.72","9.2","--",0,41.8,1200,"0510"
"10403(實價)","套房","台北市士林區福德路31巷1~30號","3.2","1房/1廳/1衛","1 /共8層","10.44","2.18","--",0,99.2,1035,"0657"
"10402(實價)","透天厝","台北市士林區大西路61~90號","48.2","6房/0廳/7衛","1 /共2層","30.67","20.27","--",0,68.5,2100,"0657"
"10402(實價)","套房","台北市士林區後街21巷1~30號","19.1","1房/1廳/1衛","7 /共7層","14.49","3.01","--",0,69,1000,"0657"
"10402(實價)","套房","台北市士林區福德路31巷1~30號","3.1","1房/1廳/1衛","5 /共8層","10.55","2.18","--",0,95.8,1010,"0657"
"10402(實價)","透天厝","台北市士林區幸福街5巷1~30號","50.2","4房/2廳/3衛","1 /共0層","25.13","25.71","--",0,151.2,3800,"0657"
"10402(實價)","套房","台北市士林區福德路31巷1~30號","3.1","0房/0廳/1衛","7 /共8層","12.33","2.55","--",0,97.2,1198,"0657"
"10401(實價)","套房","台北市士林區福德路31巷1~30號","3","1房/1廳/1衛","5 /共8層","10.55","2.18","--",0,94.8,1000,"0657"
"10401(實價)","公寓","台北市士林區福榮街31~60號","50.3","2房/1廳/1衛","1 /共0層","18.26","14.67","--",0,119.4,2180,"0657"
"10401(實價)","套房(含車位)","台北市士林區福德路31巷1~30號","3","1房/1廳/1衛","6 /共8層","23.97","2.82","12.98",0,54.2,1298,"0657"
"10401(實價)","套房","台北市士林區福德路31巷1~30號","3","1房/1廳/1衛","5 /共8層","10.33","2.15","--",0,95.9,990,"0657"
"10401(實價)","公寓","台北市士林區大西路74巷1~30號","42.8","4房/1廳/1衛","3 /共4層","3.96","1.49","--",0,37.9,150,"0657"
"10401(實價)","公寓","台北市士林區大西路61~90號","","4房/2廳/2衛","3 /共3層","24.94","11.19","--",0,64.2,1600,"0657"
"10401(實價)","套房","台北市士林區福德路31巷1~30號","3","1房/2廳/1衛","4 /共8層","10.17","2.08","--",0,89.1,906,"0657"
"10312(實價)","公寓","台北市士林區中正路241~270號","42.6","0房/0廳/0衛","1 /共4層","79.92","0.07","--",0,0.7,56,"0657"
"10312(實價)","套房","台北市士林區後街21巷1~30號","0.5","0房/0廳/0衛","7 /共7層","13.68","3.51","--",0,69.3,948,"0657"
"10312(實價)","套房(含車位)","台北市士林區後街21巷1~30號","0.5","0房/0廳/0衛","1 /共7層","24.51","5.15","4.48",0,65.3,1600,"0657"
"10312(實價)","公寓","台北市士林區前街61~90號","45.4","3房/0廳/3衛","2 /共3層","21.78","7.96","--",0,54.9,1196,"0657"
"10312(實價)","透天厝","台北市士林區中正路151~180號","47.4","5房/3廳/2衛","1 /共2層","62.32","33.28","--",0,192.6,12000,"0657"
"10312(實價)","公寓","台北市士林區福德路61~90號","49.4","1房/1廳/1衛","2 /共2層","21.76","11.36","--",0,58.3,1268,"0657"
"10312(實價)","公寓","台北市士林區前街121~150號","46.5","2房/2廳/1衛","3 /共3層","17.21","7.06","--",0,48.2,830,"0657"
"10312(實價)","公寓","台北市士林區文昌路91~120號","34.6","6房/2廳/4衛","1 /共2層","14.46","10.49","--",0,49.7,718,"0657"
"10311(實價)","公寓","台北市士林區美崙街62巷1~30號","34.8","3房/1廳/2衛","3 /共5層","37.66","11.18","--",0,21.2,800,"0657"
"10311(實價)","透天厝","台北市士林區華聲街31~60號","47.6","3房/2廳/3衛","1 /共0層","26.87","18.75","--",0,96.8,2600,"0657"
"10311(實價)","公寓","台北市士林區中正路349巷1~30號","38","3房/2廳/2衛","3 /共4層","44.17","18.68","--",0,49.8,2198,"0657"
"10311(實價)","套房","台北市士林區後街21巷1~30號","0.4","1房/1廳/1衛","3 /共7層","17.42","4.47","--",0,56.4,983,"0657"
"10311(實價)","華廈(含車位)","台北市士林區大西路61~90號","13.8","4房/2廳/2衛","5 /共9層","67.48","15.32","13.59",0,70.7,4768,"0657"
"10311(實價)","套房","台北市士林區後街21巷1~30號","18.8","1房/1廳/1衛","3 /共7層","10.92","2.26","--",0,48.5,530,"0657"
"10311(實價)","公寓","台北市士林區文林路587巷1~30號","20.1","4房/2廳/4衛","1 /共5層","58.95","16.53","--",0,59.4,3500,"0657"
"10311(實價)","住宅大樓(含車位)","台北市士林區中山北路五段541~570號","3.1","3房/2廳/3衛","10 /共19層","178.49","16.32","--",0,89.6,16000,"0657"
"10311(實價)","公寓","台北市士林區後街21巷31~60號","34.3","3房/2廳/1衛","3 /共4層","20.61","6.72","--",0,54.1,1115,"0657"
"10311(實價)","套房","台北市士林區福德路31巷1~30號","2.8","1房/1廳/1衛","5 /共8層","10.57","2.18","--",0,94.6,1000,"0657"
"10311(實價)","套房","台北市士林區福壽街31~60號","0.2","1房/1廳/1衛","3 /共7層","24.45","4.48","--",0,76.5,1870,"0657"
"10311(實價)","住宅大樓(含車位)","台北市士林區文林路481~510號","1.8","2房/1廳/1衛","2 /共13層","19.61","2.72","0.37",0,83.1,1630,"0657"
"10311(實價)","套房(含車位)","台北市士林區後街21巷1~30號","0.4","1房/1廳/1衛","3 /共7層","21.69","4.43","4.48",0,51.4,1114,"0657"
"10311(實價)","套房","台北市士林區後街21巷1~30號","0.4","1房/1廳/1衛","4 /共7層","17.42","4.47","--",0,56.2,980,"0657"
"10311(實價)","套房","台北市士林區後街21巷1~30號","0.4","1房/1廳/1衛","6 /共7層","15.07","3.86","--",0,63,950,"0657"
"10310(實價)","住宅大樓(含車位)","台北市士林區中山北路五段541~570號","3","4房/4廳/2衛","4 /共19層","169.33","16.31","31.51",0,91.5,15500,"0657"
"10310(實價)","套房","台北市士林區福德路31巷1~30號","2.8","1房/1廳/1衛","7 /共8層","10.06","2.08","--",0,97.5,980,"0657"
"10310(實價)","公寓","台北市士林區前街121~150號","46.8","2房/2廳/1衛","1 /共3層","19.34","10.19","--",0,59.5,1150,"0657"
"10310(實價)","套房(含車位)","台北市士林區後街21巷1~30號","0.3","1房/1廳/1衛","6 /共7層","27.45","5.9","4.48",0,68.9,1890,"0657"
"10310(實價)","套房(含車位)","台北市士林區後街21巷1~30號","0.3","1房/1廳/1衛","2 /共7層","21.62","4.42","4.48",0,66.1,1429,"0657"
"10310(實價)","套房(含車位)","台北市士林區後街21巷1~30號","0.3","1房/1廳/1衛","4 /共7層","21.69","4.43","4.48",0,52.6,1140,"0657"
"10310(實價)","套房(含車位)","台北市士林區後街21巷1~30號","0.3","1房/1廳/1衛","3 /共7層","21.62","4.42","4.48",0,59.7,1290,"0657"
"10310(實價)","套房","台北市士林區後街21巷1~30號","0.3","1房/1廳/1衛","4 /共7層","17.14","4.41","--",0,65.8,1128,"0657"
"10310(實價)","住宅大樓(含車位)","台北市士林區中正路212巷12弄1~30號","5.9","4房/2廳/2衛","3 /共11層","49.29","6.06","--",0,71,3500,"0657"
"10310(實價)","公寓","台北市士林區文林路594巷1~30號","32.3","5房/0廳/5衛","4 /共5層","32","8.37","--",0,46.9,1500,"0657"
"10310(實價)","公寓","台北市士林區華光街1~30號","50.8","2房/1廳/1衛","1 /共2層","18.8","10.59","--",0,39.4,740,"0657"
"10310(實價)","套房(含車位)","台北市士林區後街21巷1~30號","0.3","1房/1廳/1衛","5 /共7層","21.62","4.42","4.48",0,55,1188,"0657"
"10403(實價)","住宅大樓","台北市大安區忠孝東路四段61~90號","","5房/2廳/2衛","10 /共12層","49.49","6.16","--",0,87.3,4318,"0303"
"10403(實價)","公寓","台北市大安區忠孝東路三段276巷6弄1~30號","","3房/1廳/1衛","5 /共5層","3.66","0.8","--",0,68.9,252,"0303"
"10403(實價)","華廈","台北市大安區忠孝東路三段217巷2弄1~30號","","3房/2廳/1衛","7 /共7層","23.12","11.58","--",0,97.3,2250,"0303"
"10402(實價)","住宅大樓","台北市大安區忠孝東路四段91~120號","","1房/1廳/1衛","7 /共12層","10.26","1.16","--",0,100,1026,"0303"
"10402(實價)","華廈","台北市大安區復興南路一段107巷5弄1~30號","34.2","3房/2廳/2衛","7 /共7層","45.48","8.95","--",0,79.6,3620,"0303"
"10402(實價)","套房","台北市大安區大安路一段16巷1~30號","15.2","1房/1廳/1衛","8 /共9層","11.43","2.17","--",0,111,1268,"0303"
"10402(實價)","套房","台北市大安區大安路一段1~30號","35.4","1房/1廳/1衛","4 /共7層","13.59","2.62","--",0,89.7,1220,"0303"
"10402(實價)","公寓","台北市大安區忠孝東路三段251巷5弄1~30號","45.9","3房/2廳/2衛","3 /共4層","32.85","11.42","--",0,84,2760,"0303"
"10401(實價)","公寓","台北市中山區安東街16巷18弄1~30號","","3房/2廳/1衛","4 /共4層","28.04","9.3","--",0,46,1290,"0303"
"10401(實價)","住宅大樓","台北市大安區忠孝東路三段241~270號","12","7房/3廳/4衛","17 /共21層","124.37","10.07","--",0,128.5,15980,"0303"
"10401(實價)","華廈","台北市大安區忠孝東路三段217巷4弄1~30號","","3房/2廳/2衛","7 /共7層","34.82","9.98","--",0,102,3550,"0303"
"10401(實價)","華廈","台北市大安區忠孝東路三段217巷2弄1~30號","43.8","4房/2廳/3衛","6 /共7層","51.93","13.4","--",0,96.4,5008,"0303"
"10401(實價)","公寓","台北市大安區忠孝東路三段276巷1弄1~30號","","3房/1廳/1衛","2 /共5層","22.71","0","--",0,1.1,24,"0303"
"10401(實價)","套房","台北市松山區八德路二段366巷31~60號","23.7","1房/1廳/1衛","3 /共6層","13.31","2.46","--",0,77.4,1030,"0303"
"10401(實價)","套房","台北市中山區市民大道三段151~180號","6.6","1房/1廳/1衛","4 /共13層","20.56","2.67","--",0,55,1130,"0303"
"10312(實價)","住宅大樓","台北市中山區市民大道三段151~180號","6.5","2房/1廳/1衛","13 /共13層","20.82","2.67","--",0,57.9,1206,"0303"
"10312(實價)","公寓","台北市大安區忠孝東路三段251巷8弄1~30號","","2房/2廳/1衛","3 /共4層","29.46","14.22","--",0,98.4,2900,"0303"
"10312(實價)","住宅大樓","台北市大安區復興南路一段126巷1~30號","33","2房/2廳/1衛","8 /共11層","28.23","3.73","--",0,70.9,2000,"0303"
"10312(實價)","華廈","台北市中山區安東街16巷1~30號","31.5","3房/2廳/2衛","1 /共7層","4.05","0.91","--",0,61.8,250,"0303"
"10312(實價)","華廈(含車位)","台北市松山區八德路二段346巷5弄1~30號","3.1","3房/2廳/2衛","3 /共7層","38.28","6.83","--",0,90.2,3454,"0303"
"10312(實價)","住宅大樓","台北市大安區復興南路一段121~150號","26.1","3房/2廳/2衛","13 /共16層","33.62","2.71","--",0,116.5,3916,"0303"
"10312(實價)","住宅大樓(含車位)","台北市大安區忠孝東路四段31~60號","","4房/2廳/2衛","7 /共12層","72.07","7.03","10.13",0,43,3100,"0303"
"10312(實價)","住宅大樓","台北市大安區忠孝東路四段31~60號","","0房/0廳/0衛","11 /共12層","58.17","6.27","--",0,113.5,6600,"0303"
"10312(實價)","華廈(含車位)","台北市大安區市民大道三段181~210號","4","2房/2廳/1衛","3 /共7層","27.41","4.4","--",0,88.1,2415,"0303"
"10312(實價)","公寓","台北市大安區仁愛路三段123巷9弄1~30號","","3房/2廳/2衛","4 /共4層","50.22","18.91","--",0,8.8,440,"0303"
"10312(實價)","公寓","台北市大安區光武里大安路一段51巷1~30號","","3房/2廳/2衛","4 /共4層","36.51","14.75","--",0,63.7,2325,"0303"
"10312(實價)","公寓","台北市大安區忠孝東路三段248巷19弄31~60號","31.7","3房/2廳/1衛","2 /共5層","30.8","11.71","--",0,90.9,2800,"0303"
"10312(實價)","套房","台北市大安區復興南路一段61~90號","27.8","1房/1廳/1衛","6 /共12層","11.71","1.11","--",0,98.2,1150,"0303"
"10312(實價)","住宅大樓","台北市中山區復興南路一段31~60號","33.2","3房/1廳/2衛","7 /共12層","21.67","2.11","--",0,107.9,2338,"0303"
"10312(實價)","住宅大樓","台北市大安區復興南路一段121~150號","33.6","0房/0廳/0衛","9 /共17層","62.45","4.1","--",0,98.5,6151,"0303"
"10312(實價)","華廈","台北市大安區忠孝東路三段241~270號","41.8","1房/0廳/1衛","8 /共10層","50.41","5.78","--",0,112.7,5680,"0303"
"10311(實價)","住宅大樓","台北市大安區復興南路一段61~90號","37.9","3房/2廳/1衛","7 /共12層","28.46","3.2","--",0,24.6,700,"0303"
"10311(實價)","住宅大樓","台北市中山區復興南路一段31~60號","33.1","2房/1廳/1衛","9 /共12層","15.33","1.49","--",0,100,1534,"0303"
"10311(實價)","套房(含車位)","台北市中山區市民大道三段151~180號","6.4","1房/1廳/1衛","9 /共13層","25.75","3.58","--",250,59.4,1530,"0303"
"10311(實價)","住宅大樓","台北市大安區大安路一段52巷31~60號","44","3房/2廳/2衛","8 /共11層","45.65","9.38","--",0,109.5,5000,"0303"
"10311(實價)","套房","台北市大安區安東街35巷1~30號","11.9","1房/1廳/1衛","3 /共7層","11.33","2.81","--",0,82.5,935,"0303"
"10311(實價)","住宅大樓","台北市大安區復興南路一段61~90號","32.9","3房/2廳/2衛","13 /共16層","28.63","2.29","--",0,83.8,2400,"0303"
"10311(實價)","華廈(含車位)","台北市大安區忠孝東路三段217巷2弄1~30號","","1房/2廳/1衛","4 /共7層","45.58","18.93","--",0,65.8,3000,"0303"
"10311(實價)","公寓","台北市大安區大安路一段19巷1~30號","42.3","4房/3廳/3衛","4 /共4層","25.37","10.21","--",0,114.3,2900,"0303"
"10311(實價)","住宅大樓","台北市大安區敦化南路一段236巷1~30號","","4房/2廳/2衛","2 /共14層","107.75","11.85","--",0,129.9,14000,"0303"
"10311(實價)","住宅大樓","台北市松山區復興南路一段1~30號","35.8","2房/1廳/1衛","6 /共14層","22.19","1.66","--",0,82.9,1840,"0303"
"10311(實價)","公寓","台北市大安區忠孝東路四段101巷31~60號","","3房/2廳/2衛","2 /共5層","33.1","11.98","--",0,58.9,1950,"0303"
"10311(實價)","套房","台北市大安區復興南路一段79巷1~30號","18.3","1房/1廳/1衛","10 /共16層","15.37","1.98","--",0,98.7,1516,"0303"
"10311(實價)","華廈(含車位)","台北市大安區大安路一段16巷1~30號","14.9","2房/1廳/2衛","6 /共9層","30.07","4.4","6.11",0,83.1,2500,"0303"
"10311(實價)","套房","台北市大安區安東街31~60號","18.2","0房/1廳/1衛","4 /共5層","10.05","2.36","--",0,93.5,940,"0303"
"10311(實價)","住宅大樓","台北市大安區復興南路一段135巷1~30號","38","3房/2廳/3衛","9 /共12層","49","6.7","--",0,30.6,1500,"0303"
"10311(實價)","華廈","台北市大安區忠孝東路三段217巷2弄1~30號","","3房/1廳/3衛","6 /共7層","44.14","11.5","--",0,34,1500,"0303"
"10310(實價)","公寓","台北市中山區復興南路一段30巷1~30號","","3房/2廳/1衛","2 /共3層","21.58","9.48","--",0,71.4,1541,"0303"
"10310(實價)","公寓","台北市中山區復興南路一段30巷1~30號","","3房/1廳/1衛","3 /共3層","21.58","9.48","--",0,68.4,1477,"0303"
"10310(實價)","套房","台北市松山區復興南路一段1~30號","35.7","1房/1廳/1衛","13 /共14層","22.19","1.66","--",0,81.5,1808,"0303"
"10310(實價)","住宅大樓","台北市大安區安東街31~60號","32.8","1房/1廳/1衛","8 /共11層","25.05","3.16","--",0,63.6,1592,"0303"
"10310(實價)","住宅大樓(含車位)","台北市大安區復興南路一段121~150號","25.9","4房/2廳/2衛","13 /共16層","31.72","2.38","4.54",0,54.8,1740,"0303"
"10310(實價)","華廈","台北市大安區忠孝東路三段217巷8弄1~30號","","5房/2廳/2衛","4 /共7層","53.04","17.76","--",0,41.4,2197,"0303"
"10310(實價)","住宅大樓","台北市松山區八德路二段331~360號","5.8","2房/1廳/1衛","10 /共14層","23","2.02","--",0,100,2300,"0303"
"10310(實價)","華廈","台北市大安區大安路一段16巷1~30號","30.7","2房/1廳/1衛","4 /共7層","25.32","4.91","--",0,94.3,2388,"0303"
"10310(實價)","公寓","台北市大安區市民大道四段1~30號","","5房/0廳/5衛","3 /共5層","33.67","7.97","--",0,71.3,2400,"0303"
"10310(實價)","套房","台北市大安區復興南路一段79巷4弄1~30號","18.3","1房/1廳/1衛","6 /共7層","9.64","1.1","--",0,92.4,891,"0303"
"10310(實價)","套房","台北市大安區復興南路一段61~90號","27.6","1房/1廳/1衛","6 /共12層","12.22","0.96","--",0,106.3,1300,"0303"
"10310(實價)","住宅大樓","台北市大安區大安區忠孝東路四段61~90號","","4房/2廳/3衛","4 /共12層","20.23","2.44","--",0,90,1820,"0303"
"10310(實價)","住宅大樓(含車位)","台北市大安區復興南路一段121~150號","25.9","4房/2廳/2衛","13 /共16層","31.72","2.38","4.54",0,94.6,3000,"0303"
"10310(實價)","公寓","台北市大安區大安路一段19巷1~30號","42.8","3房/2廳/2衛","3 /共4層","36.14","13.08","--",0,98.2,3550,"0303"
"10310(實價)","公寓","台北市大安區忠孝東路三段251巷7弄1~30號","46.8","3房/2廳/2衛","4 /共4層","20.85","11.42","--",0,62.8,1310,"0303"
"10310(實價)","華廈","台北市大安區大安路一段31巷1~30號","22.8","3房/2廳/2衛","3 /共7層","11.26","2.67","--",0,53.3,600,"0303"
"10310(實價)","華廈","台北市大安區大安路一段31巷1~30號","22.8","3房/2廳/2衛","3 /共7層","11.26","2.67","--",0,53.3,600,"0303"
"10403(實價)","公寓","台北市大安區四維路52巷1~30號","43.3","2房/1廳/2衛","4 /共4層","16.63","5.97","--",0,96.2,1600,"0314"
"10403(實價)","華廈","台北市大安區敦化南路二段63巷53弄1~30號","29.9","3房/2廳/2衛","5 /共7層","4.59","1.04","--",0,32.7,150,"0314"
"10403(實價)","套房","台北市大安區信義路四段31~60號","44","1房/1廳/1衛","5 /共6層","9.47","0","--",0,40.4,382,"0314"
"10402(實價)","住宅大樓","台北市大安區敦化南路一段361~390號","34","5房/2廳/2衛","9 /共12層","53.06","4.33","--",0,98.9,5250,"0314"
